target_id,prot_ps,prot_acf,prot_cs,e_prot_ps,E_prot_ps,e_prot_acf,E_prot_acf,e_prot_cs,E_prot_cs,sph_ps,sph_acf,sph_cs,e_sph_ps,e_sph_acf,e_sph_cs,h_ps,fa_prob_ps,hacf,gacf,hcs
4242297,16.97114069056685,16.612600894644856,16.975229745239016,0.6924685168871716,0.6924685168871716,-1.0,-1.0,0.3189349196902402,0.3189349196902402,1383.2105874287793,1376.089476374298,1383.4205006409225,395.79182316872624,400.2727657534341,395.1140158182382,97.04149630024136,7.1682582162960535e-43,0.4837068467895017,0.2425602438703477,0.9554927778782256
4245790,10.205355097734987,20.47458670847118,20.184019220452758,0.3142022362487084,0.3142022362487084,-1.0,-1.0,1.0163064463845313,1.0163064463845313,2879.34466405724,3002.1685925932406,2965.1789023703823,937.5965091496917,772.3639948197439,753.1249141785585,137.96094628030605,1.2142897030942319e-60,0.8672694030547126,0.5310129024569271,0.5385677693219506
4252435,0.1257769794259354,-1.0,3.818026785203256,7.389056098930149,7.389056098930149,-1.0,-1.0,0.6318192067010101,0.6318192067010101,537.2575815939168,-1.0,610.1473928257531,91.09261802055605,-1.0,110.56784824183612,13.92991309326879,8.91898862833095e-07,-1.0,-1.0,0.1408586066192069
4255379,14.450666046000572,14.405752387829123,14.431040851881612,0.4513819408574845,0.4513819408574845,-1.0,-1.0,0.1235442314789396,0.1235442314789396,2696.625847109112,2695.704733954657,2698.065728754378,658.1006337410338,651.588068420312,654.7567262598973,300.349899758863,3.6282390608015984e-131,1.0423098398377697,0.6555295846292277,0.982593256854884
4263668,0.3317181390859076,51.92228063335642,0.6985623142427745,0.3970612479924262,0.3970612479924262,-1.0,-1.0,0.0122045620681052,0.0122045620681052,576.4966689864614,758.379884882125,586.2961572424203,73.38018412143153,80.73872545469321,70.27679323608476,13.456718593334871,1.4315989473730652e-06,0.1152155767856852,0.0428089871824543,0.4150698704155203
4273285,47.093393560182136,-1.0,3.0957068467978384,7.389056098930649,7.389056098930649,-1.0,-1.0,0.2465370649637594,0.2465370649637594,703.3585812955738,-1.0,364.45348435532327,248.41850672064135,-1.0,182.22702773923987,21.490290644956463,4.6439267235910405e-10,-1.0,-1.0,0.3456358338465592
4275197,9.753065111572257,9.869555231183767,9.748954557783817,0.5203925442622049,0.5203925442622049,-1.0,-1.0,0.0481051361132355,0.0481051361132355,4114.52086809275,4221.076602159457,4109.128015831464,1479.217153272595,1351.5133792306997,1489.9379199118002,173.7702510744117,3.40830804316783e-76,1.0330795057593265,0.6364656317804431,0.9308160062296686
4276976,7.171998191810663,14.46710324473679,0.5302499459207586,0.3243865363499987,0.3243865363499987,-1.0,-1.0,0.0096488258443731,0.0096488258443731,465.3195850337095,489.7483599323664,279.4419090415359,114.39018229197424,85.7001704292961,87.23258866527786,59.436222981224006,1.5387792951624002e-26,0.4290175315308551,0.2449617173375855,1.370481355942212
4280659,0.1689611879811189,53.98602902330458,2.9587290143722216,1.133621363656769,1.133621363656769,-1.0,-1.0,0.109090669962827,0.109090669962827,322.77619631460675,2088.330490219518,1116.0495295456103,176.05953191110592,733.1047532532393,708.4582418535183,13.289171926718252,1.6927232646847162e-06,0.1777347239304008,0.014777320794271,11.623945282314104
4281035,0.3088188149491101,-1.0,2.967809617734328,0.7145166980373889,0.7145166980373889,-1.0,-1.0,0.121047609156771,0.121047609156771,790.0577934132087,-1.0,2016.5054676586983,394.50031959605815,-1.0,1362.3703283095597,16.581562778870556,6.290986943004784e-08,-1.0,-1.0,0.5231078514310336
4281678,0.6193813576709419,-1.0,1.165274769370652,7.389056098848842,7.389056098848842,-1.0,-1.0,0.0096503398400989,0.0096503398400989,380.1100680005749,-1.0,395.60400353229295,59.52511186746104,-1.0,61.33274616372141,14.534889090807209,4.870548505172297e-07,-1.0,-1.0,0.1995011384613488
4345755,5.709465263614627,46.343708043918014,5.2833461868762965,1.8501663847294627,1.8501663847294627,-1.0,-1.0,0.5173357895874479,0.5173357895874479,196.17952138964176,227.88832005751047,190.82307353169503,58.69122580208589,54.1166986805316,60.654821178624175,22.287327641630817,2.092842706173006e-10,0.1190601304497327,0.0077273880202986,0.3117568695266215
4348954,47.08111497145404,-1.0,47.052895683729766,7.389056098930637,7.389056098930637,-1.0,-1.0,1.0308700726356643,1.0308700726356643,660.5677289483866,-1.0,660.6211349206018,124.3553993129617,-1.0,124.91379492168716,32.371604819470264,8.733546895126731e-15,-1.0,-1.0,0.2427071140695822
4354841,14.742574122816784,29.547108236700296,0.3236695674061776,0.9579119004559852,0.9579119004559852,-1.0,-1.0,0.0187106965453748,0.0187106965453748,1406.2426862166965,1461.803294176414,364.0320441423622,469.781996334026,346.361338568103,95.2611278499906,30.131200884713245,8.20702436297378e-14,0.381412519803153,0.1434360770453429,0.990217192871093
4357099,45.95266339862902,51.59511411329731,3.0141763496445497,2.608179780271882,2.608179780271882,-1.0,-1.0,1.1427354572551824,1.1427354572551824,227.65045752065848,226.8993783781465,180.93143372730057,27.638136567504013,24.96891060635266,27.55810896336041,19.59524554628965,3.089534062351201e-09,0.1645463780322602,0.0522385840051684,0.1577301433538814
4357905,52.62507156662719,55.66127243824303,3.115314829639459,7.389056098930568,7.389056098930568,-1.0,-1.0,0.3747163364305501,0.3747163364305501,674.2509053147375,681.2096570105729,617.8729350656365,50.82446743891536,41.347266887933046,67.16729705914365,22.27834540835496,2.1117257867288998e-10,0.0612037838166987,0.0291285903858245,0.3727501366283678
4365996,14.888272690914746,-1.0,28.580800129423555,4.272915245778225,4.272915245778225,-1.0,-1.0,0.3735567086021729,0.3735567086021729,599.5284911075535,-1.0,657.17384531189,401.3147727612309,-1.0,309.9063597662572,15.406771750671387,2.0366858435449819e-07,-1.0,-1.0,0.3302235239747465
4366418,7.66932617029656,59.11467036558315,7.789511375589464,0.8281323290201074,0.8281323290201074,-1.0,-1.0,0.1369587795094799,0.1369587795094799,837.8996575701411,924.9365828146224,825.2305405476545,251.67946048898017,103.29707606307964,224.7235810184602,46.70328943270297,5.212176486047734e-21,0.1069617831567365,0.0240943156064197,0.3990152649252771
4371625,6.35773713605525,13.772413725964723,0.7636129094054921,2.044849420239764,2.044849420239764,-1.0,-1.0,0.6024611199190351,0.6024611199190351,437.7847031149741,443.4351002696682,234.99512543994905,118.80344549778984,109.79149257471312,143.76918158864737,25.413633914848997,9.183305362308532e-12,0.2045988563332051,0.0508402864717727,1.2662766373360812
4372247,5.625353276474233,11.279390417039394,11.631871367571875,0.2395735781161605,0.2395735781161605,-1.0,-1.0,0.4648266523515862,0.4648266523515862,1563.0760514895796,1652.5641316792044,1645.641818710242,563.8606979041103,487.8755480515066,446.1673305450481,160.67121519642677,1.6648604617379434e-70,0.580158491654214,0.4398014917908621,0.2440284816212433
4372768,1.0428930315277556,13.506777700036764,1.734380491653159,0.5494957387122563,0.5494957387122563,-1.0,-1.0,0.0074332492755952,0.0074332492755952,955.9270686420474,1170.7277586817945,997.517846572776,135.0213546478546,152.96254169948912,135.94886469288292,152.91478550110523,3.89002556464071e-67,0.0571955879045564,0.0397891190164047,8.940220162873896
4374168,0.3172079337775265,-1.0,3.63573565187398,0.0116453932377309,0.0116453932377309,-1.0,-1.0,0.0359472523889692,0.0359472523889692,331.96279499931563,-1.0,809.4293762619186,108.08518354035164,-1.0,309.1650547262445,254.93454327669767,1.9201475761065382e-111,-1.0,-1.0,0.0494554318442026
4376851,0.1582271880485114,-1.0,0.7687329159492284,7.389056098930649,7.389056098930649,-1.0,-1.0,0.3147668860514267,0.3147668860514267,776.5694783877761,-1.0,805.9226328282441,138.4436880599186,-1.0,123.98913692653244,18.86109535275125,6.437694532635888e-09,-1.0,-1.0,0.1075223863642883
4380214,6.361634434421699,3.4737239638343453,6.3826231973960015,0.4816854365244751,0.4816854365244751,-1.0,-1.0,0.392203395251313,0.392203395251313,1774.1162537312891,1582.037518552922,1739.0465406200751,328.702417520449,340.29717728887067,355.7818055843202,61.95980328116053,1.2336709412584968e-27,0.3692102229350792,0.4347807273218041,2.4967945161971024
4387307,0.1428880385565032,-1.0,5.696086968295275,7.38905609892646,7.38905609892646,-1.0,-1.0,0.5177979793946338,0.5177979793946338,420.8183824939561,-1.0,691.4178056415911,84.24331964934218,-1.0,216.19969363765745,15.873348103316989,1.2772988154002634e-07,-1.0,-1.0,0.1915231063266321
4448391,52.50257841650597,52.903042655903846,2.5139139725071136,7.389056098930649,7.389056098930649,-1.0,-1.0,0.0126652143573644,0.0126652143573644,250.4750577969696,248.5672644533601,174.70982994634602,51.19948543070152,54.58752737059156,43.36287788567863,19.96898874922419,2.126074002675965e-09,0.2903412067796097,0.1741494682087758,0.1352649305136415
4454611,28.617814390119356,-1.0,28.618339945265088,7.389056098930647,7.389056098930647,-1.0,-1.0,0.3060233676626659,0.3060233676626659,644.729156380076,-1.0,644.729156380076,120.51650968276525,-1.0,120.51650968276525,17.303134918300795,3.0573417389448645e-08,-1.0,-1.0,0.1967212722416637
4457346,45.86794067682458,-1.0,3.0951038513286044,1.7956322186348022,1.7956322186348022,-1.0,-1.0,0.1686149802210962,0.1686149802210962,679.1803285384765,-1.0,543.7518840844047,73.52214991139863,-1.0,71.53155015605739,47.20868982439858,3.1443183584084498e-21,-1.0,-1.0,0.0976301077865156
4458225,5.551428440908461,11.218094750773162,11.23023526478914,0.1692818300585155,0.1692818300585155,-1.0,-1.0,0.0578499169516937,0.0578499169516937,6189.424251321676,6473.6622874821815,6467.600711232477,2018.0614384601035,1923.652309667253,1925.3499939419696,331.763276328389,8.261136391617645e-145,0.8154570590185901,0.4673612557541359,0.625396991006731
4459010,0.5121111246360172,-1.0,3.560364998057485,7.389056098691997,7.389056098691997,-1.0,-1.0,0.7512677726992726,0.7512677726992726,616.5172919790889,-1.0,660.000883174729,76.83097624725757,-1.0,75.68857295967207,12.99418587067209,2.2735095328265277e-06,-1.0,-1.0,0.1318576371907006
4460061,3.125509435735814,6.681819196790457,0.2428992596563487,0.1739487287145505,0.1739487287145505,-1.0,-1.0,0.0132242528067976,0.0132242528067976,420.7277141501038,460.488454080632,213.6638630541672,130.82175085440605,101.94981399409218,71.38539845737093,44.03103477419475,7.543355319985622e-20,0.0873159826936986,0.1415992837417507,1.0919784352481765
4478177,0.207650989051673,-1.0,1.0319093605503438,0.3553475340261027,0.3553475340261027,-1.0,-1.0,0.114107162504086,0.114107162504086,451.5337727589429,-1.0,528.2225275719898,69.86555741848007,-1.0,132.12963409790436,15.461884338113084,1.9274758801674241e-07,-1.0,-1.0,0.2053413104644557
4543236,45.60984020024023,46.56838254164904,45.63710111189194,3.244111083694554,3.244111083694554,-1.0,-1.0,0.7933744159372401,0.7933744159372401,1466.644402197927,1476.070604673862,1477.7133600444504,269.268596453235,266.4905792774702,289.1551482881285,29.27332576078727,1.9353350193983957e-13,0.4363700796628149,0.2051510958895722,0.351473943738167
4545145,24.325277006642477,24.19348005950451,24.16432839905732,1.2285508042355913,1.2285508042355913,-1.0,-1.0,0.4332810285055817,0.4332810285055817,6265.580933108805,6274.965036645836,6274.413184608743,1335.3137004127784,1363.27993104686,1375.891709754924,121.80905233522526,1.2560320603280963e-53,1.2452822941139567,0.6827471122705722,0.9939597751672212
4546168,52.5162408268972,55.232369618956,5.344840961691013,7.389056098930649,7.389056098930649,-1.0,-1.0,0.281443819626498,0.281443819626498,240.62564204226888,242.42381489401703,211.09131782891532,45.30589311897446,41.5317112211926,55.27500064030796,16.058743106858017,1.0611492767212441e-07,0.2232869738067093,0.1352068701888249,0.3276960092638132
4546748,3.6032273300150783,58.17484118510038,3.605358769114044,2.2884337975698745,2.2884337975698745,-1.0,-1.0,0.0323487328903228,0.0323487328903228,219.79778886205509,306.1826095146973,220.30729680764455,62.512951403502775,28.66773645123906,64.0501098929383,25.77597366733353,6.392001534917792e-12,0.1774186256550182,0.0235171303192983,11.26174379484183
4553880,0.1738865515650358,58.39919703267515,5.799256861386819,0.2195914668223184,0.2195914668223184,-1.0,-1.0,0.402999252105527,0.402999252105527,240.62278798513904,317.75388933550107,272.2870554511026,28.75049870128636,0.0,29.542871992084745,12.91518786608374,2.460396933183331e-06,0.0740737272009104,0.0782116581356358,0.0946346849844046
4556565,0.3496859306985696,-1.0,3.135561010264792,0.478229442939308,0.478229442939308,-1.0,-1.0,0.4236449103866767,0.4236449103866767,402.7284521474617,-1.0,642.7352996325357,113.12433640095836,-1.0,225.33352406955427,43.508904959604834,1.2715184386663316e-19,-1.0,-1.0,0.1351105766588367
4557026,0.12214552443858,53.331919787451625,3.337842566007749,0.1443204761976254,0.1443204761976254,-1.0,-1.0,1.8851871673372769,1.8851871673372769,377.64380611078826,517.7534416158907,439.7547924708893,59.78723979282097,78.91019004587349,73.0564451915773,10.827757511230114,1.984105045417611e-05,0.1528847522669222,0.0862597676033709,0.4551625064707454
4557341,1.307104660645127,35.146010760217905,1.2946809545159346,2.459248151919997,2.459248151919997,-1.0,-1.0,0.6514916591563907,0.6514916591563907,477.9713899795401,1237.88115431509,467.362801329751,322.61919136424564,290.6108763428847,316.7149180830737,13.479938977162742,1.3987396495086462e-06,0.4394545943606468,0.2244342285667808,1.725376769622838
4562450,0.2041625501702213,22.35502123925835,0.384367412715219,7.389056098930649,7.389056098930649,-1.0,-1.0,2.0503449141423005,2.0503449141423005,658.4670815878588,1236.876943005362,685.7598954752248,90.64697697076768,480.0001940863847,104.16191556225412,14.7719871429277,3.842443560237525e-07,0.2820009655840015,0.1733318479870575,1.2630501955598543
4570046,7.56372950545969,-1.0,7.523594241335641,0.5208401494892396,0.5208401494892396,-1.0,-1.0,0.3196031604799862,0.3196031604799862,1512.033857860455,-1.0,1603.0475755821055,533.0104560432187,-1.0,574.5989362203773,33.71078071789409,2.2887267922155807e-15,-1.0,-1.0,0.2966682818054894
4577152,0.236384147822694,-1.0,0.4686734177683501,0.2430766135515254,0.2430766135515254,-1.0,-1.0,0.0099140379487787,0.0099140379487787,337.5968739039837,-1.0,353.14822506156247,52.57136114938719,-1.0,56.13849038116617,117.07506223528624,1.4287179553302645e-51,-1.0,-1.0,0.1608630598290227
4577506,0.4251131189165171,-1.0,3.2771644521597776,0.522403076277484,0.522403076277484,-1.0,-1.0,1.01738610437907,1.01738610437907,514.7476911200968,-1.0,591.0606853311263,59.35336025573297,-1.0,90.75011307121116,16.212478858930485,9.09934001457576e-08,-1.0,-1.0,0.1914647602606014
4578337,14.450670667253553,14.180991155095398,14.511546915073644,0.6489066375186825,0.6489066375186825,-1.0,-1.0,0.2971875135978779,0.2971875135978779,1249.496634884972,1197.4450002969522,1200.619125685301,331.3990818888224,302.11386751396844,380.0110791852037,136.49442832102812,5.262873964463918e-60,0.4644379318867415,0.3149708271303137,0.9816111874745008
4585736,3.0310072876226446,-1.0,3.039072925702861,0.271761836137368,0.271761836137368,-1.0,-1.0,0.2023723897492371,0.2023723897492371,595.0924507062824,-1.0,592.5295343726235,197.5607417374196,-1.0,196.07601449954748,12.503273873905869,3.714472529326208e-06,-1.0,-1.0,0.7280672975863726
4587155,1.6262806989653358,-1.0,3.0748661458119755,1.2078044512790929,1.2078044512790929,-1.0,-1.0,0.3047913434258659,0.3047913434258659,700.476816387221,-1.0,794.7166422429336,150.41352595251786,-1.0,250.43989759119333,36.86888528177193,9.728515343778485e-17,-1.0,-1.0,0.1597740148048868
4640018,15.52678435663582,15.63178206095472,15.684909686259925,1.015971136468298,1.015971136468298,-1.0,-1.0,0.7190877090966189,0.7190877090966189,4305.474757491012,4308.797601700043,4320.023266493834,1636.548808054241,1620.7418155826915,1587.5075746858956,69.61025993331454,5.870136864524864e-31,1.05625020154769,0.6310697093826625,0.9898981136379168
4641231,4.570082593489936,-1.0,8.970818508203335,0.3588258731674395,0.3588258731674395,-1.0,-1.0,0.7425656501965435,0.7425656501965435,877.8496024597453,-1.0,952.7537418727934,233.4548318104704,-1.0,231.382687238201,40.95275493830988,1.6384927028355945e-18,-1.0,-1.0,0.0980672253351663
4644320,0.2124023872744688,7.580837808083743,0.3921193464612588,7.389056098930347,7.389056098930347,-1.0,-1.0,0.0134268337593465,0.0134268337593465,873.0608339180385,1103.641613009589,895.1553454593901,98.32664002647718,21.800414720487996,70.90018778697883,7.909107967941021,0.0003673821511283,0.0001763191980492,0.0165108482583563,17.665358819940383
4646583,0.6266361996778764,-1.0,2.498001770043359,7.38905609885757,7.38905609885757,-1.0,-1.0,0.0098141690957672,0.0098141690957672,155.7158256154241,-1.0,241.409317746356,43.58715925116318,-1.0,117.12986293233324,13.99690043482136,8.341100950712003e-07,-1.0,-1.0,0.3651085033406173
4646799,11.77027813447647,22.29316384578124,22.00014462529681,4.64587340427904,4.64587340427904,-1.0,-1.0,1.0703716671634145,1.0703716671634145,1216.9172833034174,1245.929555950742,1252.103011597376,336.87918882226535,274.9182782453739,271.69483543489173,26.224545606290764,4.081544658909237e-12,0.4330898782990261,0.2177785220776691,0.8016096202802094
4646997,2.7280694160801926,-1.0,1.153073096657172,4.23767601786117,4.23767601786117,-1.0,-1.0,2.4444551212790397,2.4444551212790397,476.5302537022419,-1.0,446.3815770024512,53.21882990884372,-1.0,46.37435829359168,13.103088329851447,2.0389240211809405e-06,-1.0,-1.0,0.1483300655014976
4649785,21.792702824040347,20.88267810922116,21.563919291375207,1.956226066293924,1.956226066293924,-1.0,-1.0,1.7128161050361492,1.7128161050361492,3434.0331024540183,3492.1114177104564,3453.8616286682745,640.5985202686109,647.7721849610073,631.1521966727025,24.115456092004568,3.3634927094414064e-11,1.0467126813174232,0.5622659003642431,0.939320712916154
4658549,11.576058058622955,11.442953199148178,11.576408419446842,0.4489652931030806,0.4489652931030806,-1.0,-1.0,0.0706103918751574,0.0706103918751574,2831.3901594559165,2796.6323023382115,2831.3901594559165,819.5929509625024,847.9520131547221,819.5929509625024,223.2393733548693,1.1178203415737596e-97,0.7022513933631529,0.5294651988655108,0.915177278793949
4660434,5.168081253347524,-1.0,5.138277099039406,2.4013653726507784,2.4013653726507784,-1.0,-1.0,0.1234206202652313,0.1234206202652313,267.1483417663309,-1.0,268.6487611109381,80.68745128906465,-1.0,89.44774016871222,24.66568470030988,1.940122902018657e-11,-1.0,-1.0,0.2379564253291824
4660819,0.7764908306322994,29.71065016184002,14.178355452404356,0.6955308409418344,0.6955308409418344,-1.0,-1.0,0.5517881521393138,0.5517881521393138,670.6193965158265,1183.2385213664052,1085.911799003996,100.98044492476176,218.656929158087,275.3822095631936,48.93928562105721,5.571066037761435e-22,0.1367880662635556,0.0534246153637618,0.4480474245218116
4661205,45.86298007391965,-1.0,0.407021175382371,7.389056098930649,7.389056098930649,-1.0,-1.0,0.0126164936240781,0.0126164936240781,1655.3813884284723,-1.0,565.8236629311091,195.0635816406791,-1.0,153.07650924210074,21.45388304867429,4.816116419825564e-10,-1.0,-1.0,0.1613872776929058
4663266,16.97114288066872,-1.0,3.884177908818415,7.389056098923817,7.389056098923817,-1.0,-1.0,0.0124115193717821,0.0124115193717821,865.0177450664319,-1.0,673.9374724612701,274.42823809333606,-1.0,158.07961423412382,22.028017957090523,2.712397615862163e-10,-1.0,-1.0,0.2022619548596894
4667807,0.1088543672987538,-1.0,0.7327739518657834,0.2263212882418123,0.2263212882418123,-1.0,-1.0,0.0103475171758499,0.0103475171758499,321.4336204567974,-1.0,350.003227544534,55.2745070491387,-1.0,56.3094313011724,14.43032656486511,5.407403786550232e-07,-1.0,-1.0,0.4037016218951836
4670781,0.2010992533432639,-1.0,4.028240782901667,0.2152498288630409,0.2152498288630409,-1.0,-1.0,0.1322866420620323,0.1322866420620323,415.6008411590798,-1.0,527.7825708937597,62.76171993565559,-1.0,130.05782645567663,14.64431000858016,4.3657309939248644e-07,-1.0,-1.0,0.3959363392084679
4679768,0.1742824020670242,-1.0,1.1748119054771868,0.0946077035698871,0.0946077035698871,-1.0,-1.0,0.4245387562459234,0.4245387562459234,166.083284459323,-1.0,292.9942284700465,64.46053299949928,-1.0,123.8347371112927,35.067116952879346,5.895825363882072e-16,-1.0,-1.0,0.1733689592311351
4681121,7.22533713943454,14.385326892137527,14.505828050619463,0.2803420032137843,0.2803420032137843,-1.0,-1.0,0.2736055630503243,0.2736055630503243,7441.650138253729,7810.973806494612,7826.601668049942,2986.0676302644188,2710.503400906573,2766.594942439642,179.99175836498145,6.769748801264753e-79,0.8917509127368843,0.5877522466606502,0.6340421302326862
4732672,0.9788747095015076,33.34790660440922,0.908076574448496,7.389056098900791,7.389056098900791,-1.0,-1.0,0.0729716444629515,0.0729716444629515,137.7302829279325,339.1957759395739,134.15355476876647,51.955436147649166,66.05836684985815,48.85070462635906,13.695413147277234,1.1276066871718166e-06,0.3178266726479656,0.0774845163374777,4.655887176764278
4736079,4.418112531284193,6.8452912755310535,8.617710873261096,0.3938852511461242,0.3938852511461242,-1.0,-1.0,0.3312541338437351,0.3312541338437351,472.9519680775947,501.2170207273744,497.2160526770641,125.4284604492023,105.16258630062208,107.92715102326764,29.925759188876405,1.007877888597211e-13,0.1028106845801803,0.1401427126229406,41.02463089559088
4738756,0.1067621333819506,-1.0,2.791661661090329,0.1582869424254771,0.1582869424254771,-1.0,-1.0,1.0601165556828858,1.0601165556828858,672.6914342474754,-1.0,727.1311668942766,124.93960581961817,-1.0,84.72494315117196,11.785822837087478,7.611709009785405e-06,-1.0,-1.0,0.1526952082341067
4741034,6.901418381980752,5.006261449307203,0.1238283444195978,2.7011383556694426,2.7011383556694426,-1.0,-1.0,0.0124015618531281,0.0124015618531281,568.1745854146478,555.23510313045,197.7342720981896,111.0323032990127,117.39043521084416,79.31657553759328,30.16267566320117,7.952732964538149e-14,0.3978764749701713,0.251965432935633,1.4539820047869854
4750239,17.928586602297703,18.921698641963303,18.12028501265682,2.111729519113084,2.111729519113084,-1.0,-1.0,0.7132195705668798,0.7132195705668798,1191.383635054089,1234.2119936629863,1246.941642957026,494.37310611414017,405.5598444164236,429.7656045004925,31.693566635474948,1.7205167236617966e-14,0.5898084258942304,0.326535295623613,0.8319910939949298
4756715,7.803639120771256,7.867003611754626,7.863702541205721,0.5517778757323796,0.5517778757323796,-1.0,-1.0,0.2527260764974386,0.2527260764974386,1689.093973000775,1715.5994980818523,1732.8475816527182,703.9814407033291,705.0391014729283,681.8832739910406,90.26138527415054,6.309260316114784e-40,0.80348847725076,0.54444489272867,0.9835669658182296
4757305,14.450639042918292,28.95451224176213,0.6397782486164941,1.1389732028511568,1.1389732028511568,-1.0,-1.0,0.0737078519536643,0.0737078519536643,1009.1731590869427,1023.5459463527484,372.87530508893855,240.07832813499908,175.33330149881803,123.40819183265492,22.658592507408944,1.4437709738602159e-10,0.2108758775875134,0.0507584342152716,5.657559442485798
4820690,7.298318679657413,16.571729333605617,7.220001120602806,2.3196826373678427,2.3196826373678427,-1.0,-1.0,0.0439497323609307,0.0439497323609307,1677.352911682177,1806.0412624241255,1618.9019577161866,432.19456874696857,338.83079886908695,410.5528274796903,48.93645421860473,5.586862320066884e-22,0.2348367179365471,0.1384624971908306,1.0590321467085215
4821106,0.1059849515199733,33.71562527026981,0.6675693803513424,0.1414148305958605,0.1414148305958605,-1.0,-1.0,2.243666432182157,2.243666432182157,203.28060052744405,378.8071232896267,225.67857633556864,36.12382359051472,120.7277707836641,46.57045516370948,11.785137699452228,7.616925865024438e-06,0.1550230725597703,0.061760360351673,0.4732744732257441
4838866,14.599904974628362,-1.0,0.1651048317179022,4.962915771703589,4.962915771703589,-1.0,-1.0,0.0096756922518636,0.0096756922518636,598.0737162380102,-1.0,453.640841292219,179.86093694011367,-1.0,66.61061442998744,14.035748252758582,8.023280660907531e-07,-1.0,-1.0,0.2103619693842136
4842734,0.165091012685998,52.49429897405207,2.730970439035446,7.389056098908914,7.389056098908914,-1.0,-1.0,0.1566626807223615,0.1566626807223615,319.27969152754423,428.45170414895136,352.5313898878995,40.13215142496487,41.250866384930205,39.72787512800186,14.557814273176726,4.760160460106644e-07,0.1430918122014847,0.0895877009323713,0.3099578652184994
4847522,0.6746328547639807,21.33272902294993,0.7636054440494626,0.7911866237390811,0.7911866237390811,-1.0,-1.0,0.3319838223871936,0.3319838223871936,615.3276117631059,1299.120826558517,640.6881060606744,149.23432678631866,160.48610067562106,183.02822887007235,14.42521543911898,5.435112458195061e-07,0.3055790643565318,0.1264465161223778,0.6046446437899671
4851871,0.1305669953457731,0.1430355752818286,0.3709816619532562,0.0034358204807001,0.0034358204807001,-1.0,-1.0,0.0199308240404847,0.0199308240404847,479.9730870307047,482.1828863054466,501.929813108413,109.60972541245891,108.39663130842412,106.10765017059984,50054.95622246606,0.0,0.1738009807805414,0.7281596455124204,0.0002234424486392
4860614,45.95235216122125,57.868436716496944,4.569205331359411,1.6730065743218945,1.6730065743218945,-1.0,-1.0,0.1259776632178901,0.1259776632178901,230.30112140604365,226.0238419720252,186.01259436332637,37.742661934569256,37.55572431618544,52.07391450959158,39.00583802538701,1.1481001761118179e-17,0.194497701109669,0.0516230398553359,0.2296002358705026
4861736,6.280950322304656,6.211846694350243,6.2662121478114905,0.1778612155939635,0.1778612155939635,-1.0,-1.0,0.0184820436487499,0.0184820436487499,1021.8616731357984,1052.820774633065,1022.8138547170122,411.3942340664369,413.9737625353683,417.10506393531,2191.951929842357,0.0,0.7405027435360974,0.7550613150094428,0.7402433546179601
4864449,5.246455121412189,5.169702935963869,5.192892521275182,0.1717799010679905,0.1717799010679905,-1.0,-1.0,0.0102864614807109,0.0102864614807109,2611.649113502534,2573.4360184384936,2556.469788421201,709.8230561254729,682.0124745840137,751.3290335010806,2178.654542632198,0.0,1.3950320269262406,0.8029491038799523,0.7977001914834206
4901971,52.84414412904577,58.52114240825176,0.4259029187038231,7.389056098930594,7.389056098930594,-1.0,-1.0,0.0119926511791327,0.0119926511791327,753.8921395146893,742.3777575654673,346.4848383505277,79.42837881905425,65.3332135243712,97.66382231937877,33.69551998545124,2.3239223110703258e-15,0.191455542617864,0.0027530512105409,11.942766782224124
4902014,0.1658023387468702,-1.0,1.7954735953453926,0.124687124029798,0.124687124029798,-1.0,-1.0,2.260685567150226,2.260685567150226,41.533276294714135,-1.0,70.22566592663318,76.35846362458518,-1.0,167.6266860087411,7.314568457432809,0.0006657685585974,-1.0,-1.0,0.4610194188147791
4902057,2.957390563562513,-1.0,0.4652679626829922,1.671315050128146,1.671315050128146,-1.0,-1.0,1.7502233402622267,1.7502233402622267,4773.867735181905,-1.0,2447.46172954088,1585.9630722387944,-1.0,569.213487239986,6.131698427213241,0.0021728873339456,-1.0,-1.0,0.4807383491880698
4908380,0.3083056050107232,-1.0,1.816148306503892,0.5311534193804968,0.5311534193804968,-1.0,-1.0,0.0554432648598823,0.0554432648598823,531.9836876935367,-1.0,685.3113110230767,67.38918943409888,-1.0,206.95807788195904,13.417731037479014,1.4885158064826412e-06,-1.0,-1.0,0.3197205904908445
4912049,7.938269381111029,15.61140563711524,15.50499058312426,0.3862112488162363,0.3862112488162363,-1.0,-1.0,0.2335096666494385,0.2335096666494385,2419.2036937805487,2596.7822498730984,2586.3197298111672,793.4370763717983,863.9276951774723,860.9403228792156,29.16609770898464,2.1543918939187177e-13,0.5014470654789103,0.3125912668191291,0.9258474756790164
4917326,0.3573530971657699,-1.0,1.1934882557624953,0.640129778681072,0.640129778681072,-1.0,-1.0,1.707734592676572,1.707734592676572,534.0313756560264,-1.0,549.3493210131369,49.51416544625037,-1.0,36.5441519486874,9.338797235092317,8.794514983973438e-05,-1.0,-1.0,0.1168655471099764
4917483,47.08120871647713,48.87739634513855,5.684449368417264,7.389056098930641,7.389056098930641,-1.0,-1.0,2.6042052469471524,2.6042052469471524,448.28779487212046,446.8117045566748,413.0408414487798,19.37481167467812,17.206786053305603,40.23216972386015,11.939106542637967,6.529980880435905e-06,0.0538197698427692,0.0036996140344417,0.3940856782061823
